,time,iraq,barack obama,afghanistan,new york,california,gop,george w bush,wall street,john mccain,supreme court,iran,china,mitt romney,republican party,texas,hillary clinton,israel,middle east,florida,tea party,europe,bill clinton,medicare,sarah palin,washington post,christian,democratic party,russia,pakistan,ohio,vietnam,british,ronald reagan,massachusetts,social security,chicago,arizona,new york city,d c ,reagan,pentagon,virginia,jewish,european,fox news,world war ii,iowa,syria,pennsylvania
881,6/9/2009,6,4,5,11,2,0,0,5,2,7,5,4,0,2,3,2,16,3,1,0,11,0,1,0,1,17,0,1,3,0,1,7,1,2,0,3,1,1,1,1,5,6,7,5,3,0,3,1,0
882,6/10/2009,8,5,4,13,6,1,0,1,0,12,1,3,0,4,5,4,5,1,1,0,5,0,1,2,0,3,3,0,0,0,3,3,1,1,0,1,0,1,1,1,0,2,4,2,2,3,0,0,1
883,6/12/2009,9,11,5,8,2,4,0,3,2,7,12,4,0,1,1,2,10,6,0,0,3,1,2,2,1,3,2,2,4,0,3,0,1,0,1,3,1,0,1,4,3,6,2,1,1,2,2,0,4
884,6/13/2009,1,1,0,1,2,1,0,1,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0
885,6/14/2009,3,1,1,0,1,0,0,0,1,1,9,1,0,0,0,0,3,2,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
886,6/15/2009,6,10,4,14,14,0,0,0,0,6,16,3,0,0,2,1,15,5,3,0,10,2,0,2,4,4,3,3,0,2,0,2,1,2,2,2,0,2,0,2,2,5,7,2,1,1,1,2,1
887,6/16/2009,7,4,5,7,4,0,0,2,1,3,26,2,1,1,2,2,4,4,1,0,4,1,2,1,2,1,0,2,4,1,2,0,2,0,0,1,1,0,2,4,1,0,1,3,1,0,0,0,1
888,6/17/2009,8,4,4,4,4,0,0,0,0,4,9,0,0,0,1,0,2,3,0,0,1,1,4,1,0,1,0,1,3,0,0,1,1,1,0,4,0,0,0,3,0,0,2,1,1,0,0,0,1
889,6/18/2009,6,11,4,16,9,2,0,6,4,7,13,3,1,3,3,2,0,2,1,0,2,2,0,4,3,1,5,1,1,0,1,1,0,3,0,3,2,1,1,1,3,4,2,1,2,1,0,0,2
890,6/19/2009,5,5,7,8,5,2,0,1,2,2,31,0,0,2,4,1,7,3,1,0,8,4,4,0,1,6,0,1,1,0,0,1,3,0,1,0,2,1,2,3,1,2,2,2,2,3,2,0,3
891,6/20/2009,3,0,3,2,2,0,0,1,1,1,8,1,0,1,0,0,3,1,4,0,2,0,0,1,0,3,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0
892,6/21/2009,1,3,1,7,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,1,0,0
893,6/22/2009,7,7,5,10,1,1,0,3,6,4,35,1,0,2,0,0,1,3,0,0,8,0,1,1,1,1,2,1,1,2,1,2,3,2,1,0,0,1,0,8,0,4,0,2,0,0,0,0,2
894,6/23/2009,9,6,1,5,6,0,0,2,4,4,24,3,0,1,1,3,0,2,1,3,2,1,1,2,2,11,2,1,1,1,0,2,0,0,0,1,0,1,2,2,2,0,2,0,0,0,0,1,0
895,6/24/2009,11,3,7,14,11,1,0,5,1,3,10,2,0,3,3,0,3,3,5,0,5,3,2,1,5,2,0,1,3,2,2,1,1,2,1,2,1,2,1,2,4,4,2,2,2,1,1,0,2
896,6/25/2009,13,4,6,10,9,3,0,6,3,2,14,2,1,5,1,0,2,4,1,0,4,5,0,2,2,1,1,0,1,0,3,1,1,0,0,5,2,3,2,2,5,1,1,3,1,1,0,0,1
897,6/26/2009,1,2,2,2,2,3,0,0,0,4,2,1,0,0,0,0,1,0,1,0,2,0,3,3,2,1,1,0,3,1,0,1,1,0,0,1,0,0,1,2,0,3,0,1,1,0,0,0,1
898,6/27/2009,2,3,3,5,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,2,0,0,2,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
899,6/28/2009,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
900,6/29/2009,5,8,3,14,11,3,0,1,5,6,12,1,0,4,1,1,0,1,2,0,6,4,1,1,1,3,3,2,1,2,2,4,1,2,0,2,1,2,0,1,1,0,1,5,1,1,1,0,1
901,6/30/2009,9,3,2,6,4,1,0,2,0,1,2,0,0,1,0,0,0,0,1,0,1,0,1,2,1,2,0,1,1,0,0,0,0,2,1,2,0,0,0,1,0,2,0,0,1,1,0,2,1
902,7/1/2009,6,1,3,15,13,2,0,3,0,4,1,2,0,3,3,2,0,0,2,0,4,2,2,1,2,0,0,0,2,1,3,4,0,2,0,0,6,2,3,0,3,2,0,1,1,0,1,0,0
903,7/2/2009,6,5,3,9,9,3,0,6,2,3,8,3,0,3,1,0,6,2,0,0,4,2,0,3,4,3,1,2,1,3,3,4,3,1,0,4,1,1,2,5,3,1,1,2,2,1,0,1,0
904,7/3/2009,4,1,4,4,2,7,0,2,3,2,3,3,2,2,0,1,1,1,1,0,1,0,2,6,0,1,0,1,3,0,1,2,0,2,0,0,2,0,1,0,1,1,0,0,2,0,1,0,0
905,7/4/2009,2,2,1,4,2,2,0,0,1,0,3,1,0,0,0,1,0,1,0,0,0,0,0,4,2,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,7/5/2009,1,1,0,5,2,1,0,1,2,2,0,0,0,2,1,0,0,1,0,0,0,0,0,5,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
907,7/6/2009,4,8,0,12,1,4,0,1,7,2,3,3,0,5,0,2,0,3,1,1,3,2,1,15,3,6,1,2,0,1,11,1,7,1,1,1,2,1,3,12,4,4,4,1,3,3,1,0,1
908,7/7/2009,4,2,2,4,3,4,0,2,2,2,1,1,1,2,3,1,1,1,2,0,5,0,4,4,4,6,3,3,0,3,7,2,0,2,1,1,1,0,0,1,2,1,1,2,0,0,0,0,2
909,7/8/2009,7,9,2,18,13,1,2,5,0,3,7,3,0,0,5,2,5,1,0,0,4,3,2,5,3,10,0,3,2,2,19,3,0,2,0,0,1,3,2,2,8,1,4,2,4,5,0,0,2
910,7/9/2009,4,5,2,14,5,5,0,2,3,12,2,3,1,3,4,2,0,0,2,1,2,3,2,8,1,2,2,1,2,1,7,3,0,6,2,0,1,3,2,2,1,2,0,0,2,0,1,0,0
911,7/10/2009,3,6,3,4,4,1,0,3,2,4,2,2,0,3,2,0,7,2,0,0,3,2,0,2,1,4,1,1,1,1,0,2,1,0,0,4,0,0,0,3,1,1,1,2,1,1,1,1,1
912,7/11/2009,3,2,3,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,3,1,0,0,0,0,1,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0
913,7/12/2009,3,1,1,2,0,2,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
914,7/13/2009,5,4,0,14,6,2,0,5,3,11,5,2,0,1,2,1,3,1,4,0,2,0,4,4,4,2,1,2,0,1,1,1,0,0,0,1,0,0,1,2,0,0,1,2,1,0,0,0,1
915,7/14/2009,1,5,2,13,9,7,0,5,0,9,4,1,0,1,2,2,9,1,0,0,2,2,3,2,4,9,1,0,1,0,0,1,2,1,2,6,0,3,1,3,1,1,2,2,1,0,5,1,2
916,7/15/2009,3,1,2,10,7,4,0,2,1,13,2,0,0,1,4,1,0,0,0,0,0,2,2,1,1,1,0,1,0,0,1,1,1,2,2,7,1,2,2,5,2,1,0,0,0,2,0,0,0
917,7/16/2009,4,9,2,7,2,4,0,3,3,14,4,0,1,4,2,2,1,1,5,0,1,5,5,5,1,6,3,2,0,0,2,1,2,0,3,2,2,0,0,5,0,5,2,1,1,1,0,0,3
918,7/17/2009,7,7,4,7,18,3,0,3,1,6,5,0,1,3,4,4,8,4,0,0,5,2,3,6,4,5,2,0,2,2,3,0,4,0,0,3,0,0,2,5,0,1,3,4,0,0,0,1,3
919,7/18/2009,1,1,1,3,6,0,0,4,0,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,3,0,0,0,1,1,0,2,1,0,0,0,1,0,0,0
920,7/19/2009,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,7/20/2009,7,6,4,7,8,3,0,4,4,7,8,0,0,0,2,1,3,1,2,0,3,3,4,4,2,1,0,3,1,0,2,0,1,2,5,2,0,0,0,2,0,2,0,2,3,2,3,1,0
922,7/21/2009,7,7,4,13,20,9,0,6,4,7,2,8,0,2,7,0,4,2,4,0,8,2,4,3,4,6,1,2,2,1,2,4,3,4,1,2,2,0,6,8,4,1,2,6,3,3,2,0,3
923,7/22/2009,4,9,5,14,14,1,0,2,4,2,2,6,0,2,2,0,1,1,0,0,8,1,5,1,4,3,0,1,4,5,0,0,0,4,0,4,1,4,2,2,2,0,1,4,1,0,0,0,2
924,7/23/2009,7,7,2,6,7,1,0,4,0,2,2,2,1,2,0,1,5,2,1,0,11,0,3,0,1,3,1,3,2,1,2,0,1,0,0,3,0,0,0,3,0,4,6,6,1,1,0,0,3
925,7/24/2009,2,3,0,8,3,0,0,2,0,2,3,2,0,1,2,0,4,0,1,0,2,2,1,0,3,0,1,0,0,3,2,1,0,6,0,3,0,1,0,1,0,1,2,2,1,0,1,0,3
926,7/25/2009,1,1,1,3,2,0,0,1,1,0,0,2,0,0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,2,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
927,7/26/2009,2,3,1,4,1,2,0,1,0,0,0,0,0,2,1,0,2,0,1,0,2,1,0,1,1,0,1,0,1,1,0,0,1,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0
928,7/27/2009,3,5,2,10,2,0,0,5,2,2,5,0,0,0,1,0,9,1,0,0,0,0,2,3,5,0,2,0,0,0,1,1,1,1,1,1,1,1,1,4,1,4,3,0,2,1,0,2,0
929,7/28/2009,12,10,12,15,1,4,0,4,2,1,8,3,0,2,1,2,0,0,1,0,2,2,4,5,3,1,2,4,6,3,2,5,1,4,0,0,0,1,0,5,1,3,1,2,3,0,0,0,2
930,7/29/2009,3,5,3,8,6,3,0,6,1,2,3,3,0,3,3,4,1,1,3,0,5,0,3,1,3,5,2,0,1,2,0,1,0,3,0,1,3,0,3,2,1,2,2,3,0,2,4,0,0
931,7/30/2009,6,8,2,15,1,2,0,8,0,2,4,9,1,2,1,1,2,1,1,0,6,1,11,3,3,1,1,3,4,1,5,1,1,0,2,2,1,1,1,3,4,2,1,5,0,1,0,1,5
932,7/31/2009,3,11,3,11,7,0,0,4,1,2,2,1,0,1,2,1,4,3,3,0,4,0,3,1,2,0,2,1,1,0,2,1,2,0,0,1,1,1,0,2,0,4,1,2,0,1,0,0,0
933,8/1/2009,3,2,4,5,3,2,0,1,1,0,0,0,0,1,2,0,5,0,1,0,3,1,8,3,0,4,1,1,2,0,3,3,1,1,2,3,2,1,1,4,0,1,2,0,0,0,0,0,0
934,8/2/2009,4,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0
935,8/3/2009,6,6,3,7,6,1,0,2,0,3,2,0,0,1,2,2,1,0,3,0,1,2,4,1,3,3,1,2,4,0,2,4,2,1,0,6,0,0,1,3,3,1,0,1,3,0,1,0,4
936,8/4/2009,3,5,1,7,5,4,0,2,1,0,4,4,0,0,2,1,1,0,4,0,5,2,3,3,3,2,2,0,0,0,1,1,0,2,1,3,0,1,0,0,0,2,0,3,0,0,3,0,1
937,8/5/2009,6,6,2,13,6,2,0,3,1,5,0,2,1,5,3,0,0,1,4,0,3,9,4,1,1,1,6,1,2,1,0,2,1,1,1,0,0,2,0,3,0,2,1,2,0,0,2,1,2
938,8/6/2009,8,8,4,16,9,4,0,6,0,7,6,8,0,2,8,3,7,0,2,1,8,6,2,1,3,3,0,7,7,2,7,3,2,1,0,4,1,1,3,7,6,1,9,4,1,6,2,0,2
939,8/7/2009,5,8,2,4,2,5,0,4,2,4,4,2,1,0,2,2,6,0,2,3,0,2,2,2,3,7,1,0,0,1,5,0,0,1,5,2,1,0,0,1,0,3,0,0,3,1,1,2,1
940,8/8/2009,0,3,1,5,2,2,0,1,1,3,1,1,0,2,0,0,6,1,3,1,0,2,4,2,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,2,1,0,1,0,1,0,0,0,0
941,8/9/2009,2,1,0,2,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
942,8/10/2009,8,11,3,14,4,8,0,2,4,12,5,2,0,2,2,2,3,1,2,1,2,7,3,4,4,0,2,3,2,3,6,1,4,0,1,4,0,2,0,5,3,3,9,1,4,2,3,1,2
943,8/11/2009,3,9,2,17,10,10,0,3,1,6,1,1,1,2,2,3,0,2,3,3,2,2,7,4,4,5,2,1,1,3,2,2,1,1,2,0,1,0,2,4,0,3,1,2,4,2,1,0,1
944,8/12/2009,6,7,1,7,11,5,0,5,0,1,1,1,0,1,2,1,4,3,3,1,3,6,6,4,4,4,2,1,0,2,0,0,3,2,1,2,2,0,0,5,1,7,5,2,4,5,4,0,1
945,8/13/2009,9,7,6,14,5,1,0,2,2,5,2,1,0,3,0,3,6,2,2,0,1,2,7,3,1,10,4,0,3,8,2,2,0,0,0,2,2,0,1,1,3,1,2,0,8,4,1,0,1
946,8/14/2009,3,9,3,16,9,2,0,2,2,2,0,1,0,1,1,2,1,1,0,5,6,3,4,7,2,5,4,0,1,2,3,3,2,1,4,5,1,1,1,3,2,3,0,3,1,2,1,0,3
947,8/15/2009,0,0,1,3,0,3,0,2,0,1,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0
948,8/16/2009,1,3,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,5,2,0,0,0,2,0,0,0,2,0,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1
949,8/17/2009,2,7,0,14,15,3,0,7,3,0,0,4,0,7,1,3,1,1,5,0,1,3,7,8,4,10,2,0,0,0,1,3,3,1,2,3,2,2,0,5,0,0,0,1,2,1,2,0,0
950,8/18/2009,3,5,3,4,5,4,0,7,2,3,3,6,1,2,2,0,4,2,1,0,4,3,9,2,2,5,1,1,0,1,0,2,0,0,2,2,2,0,0,4,1,0,6,2,0,1,1,2,4
951,8/19/2009,5,3,1,7,7,3,0,3,1,0,0,2,0,1,1,0,3,1,1,0,5,0,6,3,2,11,0,0,0,1,0,2,1,3,0,1,1,1,0,3,1,3,2,3,3,1,1,0,1
952,8/20/2009,3,5,2,9,2,1,0,4,1,4,3,0,0,1,0,1,3,1,0,1,3,1,5,2,5,2,1,1,2,0,6,3,0,2,3,4,3,1,2,0,0,0,4,3,2,1,0,0,0
953,8/21/2009,7,8,4,10,4,4,0,2,1,3,4,3,1,4,2,2,3,5,1,0,7,1,10,4,6,1,2,1,0,0,0,7,3,1,2,2,9,1,1,7,0,1,1,4,3,1,1,0,0
954,8/22/2009,1,0,1,1,0,1,0,1,0,1,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
955,8/23/2009,1,1,0,7,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,1,0,2,0,0,0,2,0,0,1,2,1,0,0,1,0,1,0,1,0,0,2
956,8/24/2009,10,5,8,4,9,4,0,0,1,3,1,1,1,2,3,0,7,2,2,0,2,2,12,5,1,0,2,1,1,0,4,1,3,3,5,2,2,0,1,7,1,0,4,0,1,0,1,0,1
957,8/25/2009,7,6,2,5,6,3,0,4,0,2,1,1,0,1,3,0,2,0,0,1,0,1,9,2,3,1,1,0,2,0,3,3,0,1,3,4,0,0,2,2,0,1,1,0,1,2,0,1,0
958,8/26/2009,9,10,5,18,4,5,0,10,5,4,3,1,0,3,1,2,5,1,2,0,1,4,9,0,3,0,6,3,4,2,9,3,4,9,0,5,4,1,1,12,4,0,2,0,0,2,1,0,0
959,8/27/2009,8,11,1,8,3,6,0,4,5,1,4,4,0,4,3,2,0,0,0,0,5,2,13,1,4,0,7,1,0,3,8,3,2,8,3,3,4,1,3,7,3,4,1,2,1,1,1,0,0
960,8/28/2009,5,2,3,9,3,4,0,2,1,2,4,0,2,1,5,2,1,0,2,0,2,3,15,0,2,3,3,0,2,0,10,1,2,6,7,2,0,1,0,3,0,5,2,1,2,4,0,0,3
961,8/29/2009,5,5,1,4,1,1,0,1,2,2,1,0,0,1,0,0,0,1,0,0,0,2,1,2,0,2,2,2,10,3,3,3,2,4,0,0,0,0,1,3,0,0,2,0,0,1,0,0,0
962,8/30/2009,3,7,2,3,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,2,1,1,0,0,0,4,3,1,3,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
963,8/31/2009,4,3,5,6,3,0,0,1,2,0,0,0,0,1,1,0,1,0,7,1,1,2,4,0,4,0,3,1,3,1,0,1,0,2,0,2,2,1,1,0,1,3,2,1,1,1,0,1,0
964,9/1/2009,9,7,5,8,8,2,0,3,2,3,2,2,0,4,1,0,7,0,1,0,0,1,10,7,2,0,3,0,2,3,6,1,1,2,0,1,0,0,2,1,0,2,1,0,1,3,0,0,2
965,9/2/2009,7,7,4,6,6,7,0,4,3,1,0,4,0,6,1,1,3,0,4,0,2,1,7,1,2,2,6,2,1,2,5,1,1,2,3,2,1,0,1,4,0,0,1,1,4,2,4,0,0
966,9/3/2009,8,4,9,8,10,3,0,5,0,2,10,4,1,0,4,0,1,1,7,3,4,0,7,2,3,6,3,2,5,1,3,2,1,5,1,2,0,0,0,2,3,1,0,4,0,3,2,1,4
967,9/4/2009,5,5,7,14,3,4,0,3,0,2,1,1,0,1,8,0,1,0,3,0,0,0,2,1,3,3,0,0,10,1,4,0,4,2,1,1,2,2,0,8,4,0,1,0,3,2,1,0,0
968,9/5/2009,6,4,2,4,1,2,0,3,1,0,1,1,0,3,2,0,1,2,3,0,3,0,1,2,3,0,2,0,3,3,1,1,1,1,0,0,0,1,1,5,1,1,0,3,3,1,0,0,0
969,9/6/2009,2,8,4,5,3,2,0,1,2,0,0,0,0,1,1,3,0,0,0,0,0,3,7,2,1,0,2,0,0,0,2,2,1,0,1,2,0,0,1,4,0,0,0,0,5,0,1,0,0
970,9/7/2009,2,6,3,12,3,6,0,4,3,3,0,1,0,2,1,2,4,0,3,0,1,2,3,3,1,1,0,0,2,0,2,4,4,1,1,4,0,2,1,10,0,1,0,1,4,1,1,0,0
971,9/8/2009,10,9,8,15,6,4,0,8,3,5,4,1,1,1,2,1,6,1,3,0,5,0,7,0,4,3,2,3,2,1,10,5,7,1,0,0,0,2,0,12,3,2,2,2,6,3,0,0,3
972,9/9/2009,10,7,6,17,7,3,0,3,2,4,2,4,1,2,9,3,0,2,1,0,4,4,6,2,1,0,4,2,0,1,3,0,2,4,3,5,1,3,1,6,3,2,1,3,1,0,2,0,1
973,9/10/2009,8,9,9,3,3,3,0,3,1,2,4,2,0,5,2,2,9,3,2,0,2,0,16,6,1,2,2,3,8,1,5,3,0,4,2,2,0,1,1,2,2,2,0,1,2,2,0,2,1
974,9/11/2009,11,5,14,20,11,5,0,2,2,4,3,0,0,0,3,0,5,3,2,0,10,2,4,0,2,8,0,2,9,2,2,1,1,3,0,1,3,4,1,2,3,1,2,7,0,0,1,0,0
975,9/12/2009,10,6,3,10,1,5,0,1,1,1,0,3,0,4,5,0,1,0,0,2,1,1,1,6,1,3,2,1,0,0,1,2,1,0,0,0,0,1,3,3,1,0,0,0,3,0,1,0,0
976,9/13/2009,1,2,1,1,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
977,9/14/2009,9,4,9,8,3,4,0,2,1,5,3,1,1,3,2,0,6,4,2,2,3,1,5,2,0,5,1,0,2,0,5,0,1,3,0,0,1,0,3,3,5,1,2,2,2,2,1,0,2
978,9/15/2009,9,14,6,12,5,2,0,10,2,3,0,1,0,1,5,6,0,1,2,0,4,1,15,3,3,3,4,1,2,3,3,0,1,2,0,6,1,0,0,3,2,0,1,3,2,1,2,0,0
979,9/16/2009,5,4,2,4,1,0,0,3,0,3,0,1,0,2,0,1,0,0,0,1,6,1,7,1,1,1,3,1,0,0,0,1,0,2,0,4,0,1,1,1,1,0,1,3,4,1,2,0,0
980,9/17/2009,8,6,8,12,4,1,0,2,1,4,4,2,0,1,3,0,0,0,1,2,6,1,3,1,2,6,3,3,3,0,4,2,2,0,0,5,0,2,2,3,3,0,1,3,1,3,1,1,0
981,9/18/2009,7,9,1,13,2,5,0,10,3,2,1,3,0,1,1,7,2,2,1,3,4,4,5,0,1,11,1,1,1,7,2,1,2,2,0,1,0,2,3,5,1,2,2,1,3,2,1,0,1
982,9/19/2009,0,1,0,1,2,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
983,9/20/2009,3,2,1,2,0,0,0,0,1,0,0,1,0,2,1,0,1,1,0,0,2,1,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
984,9/21/2009,7,6,5,7,2,6,0,3,3,2,1,2,0,2,5,0,4,0,0,1,3,1,10,0,3,8,2,1,1,1,5,2,1,3,0,2,0,2,2,4,0,1,8,3,4,2,0,0,0
985,9/22/2009,5,4,6,13,10,1,0,7,1,4,6,2,0,6,1,1,9,4,1,0,18,1,4,1,3,9,1,6,4,2,2,2,1,2,0,2,1,3,2,3,0,4,2,11,1,1,0,0,2
986,9/23/2009,7,13,7,10,5,5,0,2,3,1,3,4,0,3,2,5,3,3,2,1,4,2,11,1,1,3,1,6,4,2,2,2,2,1,1,3,1,0,0,4,2,2,0,2,2,1,0,0,1
987,9/24/2009,8,6,7,8,7,1,0,4,1,3,4,3,1,0,1,0,6,1,2,0,5,2,2,0,5,10,1,1,2,1,2,2,1,3,0,1,2,0,2,3,3,5,4,2,3,1,1,0,1
988,9/25/2009,5,8,4,22,4,4,0,12,1,6,7,8,0,4,5,1,11,4,4,2,14,1,5,3,2,7,5,3,2,0,4,0,4,2,1,6,1,5,1,5,0,1,5,7,4,2,2,1,2
989,9/26/2009,2,0,1,1,2,0,0,1,0,0,3,0,0,1,1,0,1,0,0,0,4,1,1,0,1,0,1,1,0,2,1,2,0,0,0,1,0,1,1,0,0,0,1,2,1,0,1,0,1
990,9/27/2009,3,4,0,6,0,3,0,0,0,1,0,1,2,2,0,0,4,1,0,0,7,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,2,2,0,0,0,2,5,0,1,0,0,0
991,9/28/2009,5,8,2,16,8,12,0,0,3,0,3,2,0,1,1,1,8,2,4,1,4,2,3,3,2,4,1,2,2,0,2,0,2,0,2,2,5,2,1,4,3,4,1,2,3,1,1,0,0
992,9/29/2009,6,5,5,7,13,2,0,4,2,1,9,3,0,2,1,1,2,3,2,0,11,3,5,2,2,4,3,4,4,0,1,5,2,1,0,3,1,0,0,2,1,0,0,5,2,1,0,0,1
993,9/30/2009,13,9,14,12,2,6,0,3,5,3,13,3,0,3,2,3,8,1,2,1,4,4,5,3,2,2,2,0,4,1,8,1,4,0,0,2,3,3,3,4,2,2,5,4,1,3,0,0,5
994,10/1/2009,2,3,5,9,3,5,0,0,1,0,1,0,0,2,1,0,4,0,2,1,2,0,5,0,2,3,2,1,3,0,5,3,0,0,1,3,0,1,1,0,1,0,1,2,0,0,1,0,0
995,10/2/2009,4,9,6,9,9,2,0,3,2,4,5,3,0,3,3,1,3,3,2,0,6,1,2,2,1,3,4,0,0,0,1,0,0,0,1,21,2,2,4,2,1,0,0,1,3,0,1,0,0
996,10/3/2009,1,1,1,1,0,3,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,1,2,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0
997,10/4/2009,5,2,2,4,0,0,0,4,0,0,3,3,0,2,1,0,4,1,1,0,4,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,2,0,1,0,2,0,2,0,0,0
998,10/5/2009,9,7,8,10,3,7,0,4,3,2,10,4,0,4,2,0,5,5,1,0,12,3,8,2,4,4,3,4,2,0,4,4,2,1,4,12,3,3,2,5,1,0,2,5,3,5,0,1,2
999,10/6/2009,5,9,5,7,5,4,1,5,0,2,4,3,0,2,6,0,7,3,1,0,0,3,3,1,3,4,3,0,1,1,3,1,2,0,2,4,2,0,2,5,1,3,2,0,0,1,2,0,3
1000,10/7/2009,10,9,12,14,10,2,0,3,4,9,8,4,1,1,1,0,0,2,2,0,5,1,4,1,3,5,3,3,2,2,12,1,0,2,0,5,2,2,1,1,4,0,1,5,0,2,3,0,0
1001,10/8/2009,9,5,10,14,9,1,0,5,2,5,8,3,1,1,1,1,12,4,1,0,4,2,1,0,5,13,3,6,8,0,5,2,1,1,1,3,4,0,2,2,6,3,3,2,1,0,2,0,1
1002,10/9/2009,16,19,24,8,2,2,0,3,1,2,11,2,0,2,4,0,8,5,3,0,5,2,2,2,3,3,2,3,10,0,0,0,1,1,1,2,2,1,0,2,3,2,0,3,2,2,1,0,0
1003,10/10/2009,3,8,2,1,1,1,0,1,1,0,2,0,0,2,0,0,2,2,1,0,3,1,0,0,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1
1004,10/11/2009,2,4,3,5,1,0,0,4,0,1,1,0,0,0,2,0,0,0,0,0,4,1,1,0,0,2,0,0,3,1,6,3,1,0,0,4,0,0,0,2,2,1,1,2,0,0,0,0,1
1005,10/12/2009,7,8,7,6,3,0,0,9,1,1,4,2,0,0,1,2,5,5,2,1,6,1,2,1,0,2,1,2,4,3,0,1,1,0,0,3,1,0,2,3,0,1,0,4,0,1,0,0,0
1006,10/13/2009,3,7,8,10,1,1,0,5,4,1,4,1,0,1,4,1,11,2,2,0,3,0,1,2,3,3,1,0,6,0,4,1,0,1,1,6,1,1,2,0,0,0,6,1,2,0,1,0,0
1007,10/14/2009,4,9,6,11,3,8,0,4,0,4,1,1,0,5,1,0,0,0,2,0,6,1,1,1,3,4,1,0,1,0,3,0,0,0,0,2,6,1,1,0,1,6,0,2,0,1,0,1,1
1008,10/15/2009,6,4,5,3,7,1,0,3,0,1,1,1,0,2,1,0,2,0,1,0,1,0,2,1,2,2,0,0,2,2,0,1,2,0,2,5,0,1,1,3,0,0,2,1,1,1,2,0,2
